OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,OrderLineItem,OrderQuantity
04/11/2022,12/29/2022,4764,117,774,1,1
03/23/2022,07/31/2022,4765,105,656,1,1
02/05/2022,09/01/2022,4766,124,853,1,1
09/26/2022,06/29/2022,4767,166,550,1,1
04/12/2022,02/17/2022,4768,123,567,1,1
01/30/2022,06/26/2022,4769,160,1366,1,1
12/15/2022,08/12/2022,4770,149,856,1,1
01/27/2022,03/26/2022,4771,149,606,1,1
12/12/2022,09/04/2022,4772,191,1112,1,1
07/09/2022,04/01/2022,4773,110,59,1,1
05/28/2022,01/24/2022,4774,105,1483,1,1
10/23/2022,05/30/2022,4775,210,62,1,1
11/10/2022,02/26/2022,4776,134,1206,1,1
09/08/2022,04/27/2022,4777,104,1852,1,1
08/06/2022,08/04/2022,4778,193,1078,1,1
12/10/2022,07/05/2022,4779,186,1814,1,1
03/30/2022,12/25/2022,4780,167,577,1,1
02/03/2022,05/22/2022,4781,146,1391,1,1
01/11/2022,08/28/2022,4782,188,1465,1,1
02/02/2022,12/04/2022,4783,202,1373,1,1
11/19/2022,08/28/2022,4784,100,1762,1,1
02/15/2022,06/03/2022,4785,102,761,1,1
07/03/2022,08/03/2022,4786,194,897,1,1
10/26/2022,10/09/2022,4787,171,387,1,1
03/04/2022,05/05/2022,4788,201,772,1,1
06/02/2022,02/12/2022,4789,131,831,1,1
01/03/2022,10/14/2022,4790,185,1314,1,1
11/23/2022,06/23/2022,4791,162,1268,1,1
09/13/2022,12/11/2022,4792,156,651,1,1
09/09/2022,08/04/2022,4793,196,1707,1,1
08/01/2022,05/25/2022,4794,145,1691,1,1
10/15/2022,09/13/2022,4795,198,1839,1,1
08/06/2022,04/23/2022,4796,107,910,1,1
08/28/2022,02/16/2022,4797,123,129,1,1
06/14/2022,10/22/2022,4798,198,1658,1,1
03/24/2022,07/05/2022,4799,202,1651,1,1
10/04/2022,01/28/2022,4800,198,1326,1,1
02/25/2022,03/09/2022,4801,173,932,1,1
03/14/2022,03/20/2022,4802,159,1195,1,1
06/30/2022,02/15/2022,4803,143,512,1,1
12/22/2022,08/20/2022,4804,165,817,1,1
10/28/2022,09/07/2022,4805,157,1570,1,1
01/10/2022,04/15/2022,4806,195,1423,1,1
05/25/2022,05/17/2022,4807,129,752,1,1
02/19/2022,10/07/2022,4808,145,275,1,1
08/26/2022,05/27/2022,4809,162,1398,1,1
09/17/2022,01/09/2022,4810,187,349,1,1
05/21/2022,02/11/2022,4811,112,1274,1,1
05/06/2022,09/18/2022,4812,155,845,1,1
09/21/2022,01/31/2022,4813,172,11,1,1
12/18/2022,11/19/2022,4814,169,1960,1,1
01/10/2022,02/12/2022,4815,113,285,1,1
12/09/2022,02/18/2022,4816,163,5,1,1
11/10/2022,10/06/2022,4817,156,1739,1,1
11/27/2022,09/26/2022,4818,133,252,1,1
02/07/2022,03/19/2022,4819,105,1668,1,1
12/21/2022,11/01/2022,4820,163,659,1,1
08/28/2022,08/11/2022,4821,148,1478,1,1
05/14/2022,01/08/2022,4822,174,1577,1,1
09/12/2022,09/14/2022,4823,151,1714,1,1
05/22/2022,06/13/2022,4824,204,1451,1,1
07/10/2022,03/29/2022,4825,113,217,1,1
09/01/2022,09/18/2022,4826,146,1311,1,1
01/08/2022,01/18/2022,4827,151,1625,1,1
11/24/2022,08/28/2022,4828,119,412,1,1
03/01/2022,05/05/2022,4829,198,1741,1,1
09/22/2022,10/29/2022,4830,121,74,1,1
11/27/2022,05/16/2022,4831,155,1291,1,1
05/27/2022,07/18/2022,4832,115,1794,1,1
06/28/2022,06/30/2022,4833,140,1611,1,1
01/27/2022,06/16/2022,4834,135,1080,1,1
06/12/2022,04/25/2022,4835,156,1991,1,1
12/06/2022,10/12/2022,4836,203,444,1,1
07/13/2022,12/23/2022,4837,127,664,1,1
04/29/2022,08/01/2022,4838,146,1728,1,1
08/06/2022,09/06/2022,4839,129,1667,1,1
03/28/2022,05/18/2022,4840,198,813,1,1
07/19/2022,06/04/2022,4841,184,1814,1,1
03/05/2022,09/22/2022,4842,131,1554,1,1
07/22/2022,06/28/2022,4843,174,1202,1,1
04/14/2022,09/19/2022,4844,204,287,1,1
12/29/2022,10/06/2022,4845,147,1465,1,1
10/06/2022,07/06/2022,4846,101,1984,1,1
05/22/2022,04/02/2022,4847,104,1417,1,1
03/13/2022,09/19/2022,4848,157,1717,1,1
09/09/2022,06/06/2022,4849,131,150,1,1
05/10/2022,08/04/2022,4850,145,1896,1,1
09/18/2022,09/29/2022,4851,125,341,1,1
10/29/2022,02/01/2022,4852,109,41,1,1
11/21/2022,11/23/2022,4853,179,1078,1,1
10/24/2022,07/08/2022,4854,170,743,1,1
07/16/2022,06/26/2022,4855,208,1840,1,1
01/09/2022,09/03/2022,4856,171,554,1,1
09/07/2022,03/30/2022,4857,105,1266,1,1
03/27/2022,08/27/2022,4858,117,1697,1,1
05/25/2022,09/14/2022,4859,143,1666,1,1
12/07/2022,06/13/2022,4860,178,1900,1,1
01/24/2022,05/01/2022,4861,170,193,1,1
06/14/2022,04/25/2022,4862,200,1767,1,1
12/30/2022,08/11/2022,4863,148,1667,1,1
05/11/2022,04/17/2022,4864,172,1262,1,1
02/10/2022,01/23/2022,4865,166,1786,1,1
09/10/2022,10/21/2022,4866,179,42,1,1
05/27/2022,01/25/2022,4867,199,1854,1,1
09/12/2022,02/09/2022,4868,209,1826,1,1
10/23/2022,01/19/2022,4869,110,503,1,1
09/27/2022,10/10/2022,4870,134,587,1,1
06/02/2022,05/18/2022,4871,120,633,1,1
01/15/2022,05/15/2022,4872,114,789,1,1
07/23/2022,09/21/2022,4873,108,856,1,1
07/09/2022,11/08/2022,4874,161,1812,1,1
12/17/2022,05/12/2022,4875,192,1418,1,1
01/06/2022,11/24/2022,4876,175,1213,1,1
09/06/2022,08/16/2022,4877,192,295,1,1
10/06/2022,04/04/2022,4878,208,1162,1,1
01/25/2022,08/25/2022,4879,125,496,1,1
08/05/2022,09/24/2022,4880,157,405,1,1
10/12/2022,11/08/2022,4881,102,565,1,1
06/16/2022,02/21/2022,4882,209,537,1,1
06/06/2022,10/31/2022,4883,109,1657,1,1
01/10/2022,11/25/2022,4884,168,1114,1,1
07/29/2022,08/29/2022,4885,100,85,1,1
05/09/2022,09/05/2022,4886,205,382,1,1
09/13/2022,06/26/2022,4887,156,1812,1,1
02/18/2022,11/01/2022,4888,182,157,1,1
11/17/2022,01/07/2022,4889,210,1523,1,1
07/30/2022,05/07/2022,4890,185,691,1,1
10/03/2022,07/11/2022,4891,198,156,1,1
12/14/2022,03/25/2022,4892,153,1064,1,1
05/17/2022,09/30/2022,4893,182,1721,1,1
12/10/2022,11/02/2022,4894,200,374,1,1
11/12/2022,07/05/2022,4895,106,1478,1,1
10/10/2022,02/02/2022,4896,171,948,1,1
06/06/2022,04/28/2022,4897,107,533,1,1
03/16/2022,11/22/2022,4898,106,1970,1,1
03/14/2022,07/14/2022,4899,208,1562,1,1
01/24/2022,06/22/2022,4900,144,1669,1,1
11/17/2022,12/27/2022,4901,162,337,1,1
04/20/2022,02/23/2022,4902,116,1,1,1
11/15/2022,04/23/2022,4903,173,1658,1,1
11/01/2022,04/21/2022,4904,148,245,1,1
06/09/2022,10/06/2022,4905,187,1436,1,1
05/10/2022,06/02/2022,4906,129,1531,1,1
05/19/2022,07/14/2022,4907,163,1198,1,1
04/26/2022,01/01/2022,4908,187,756,1,1
09/06/2022,06/26/2022,4909,172,1998,1,1
05/24/2022,01/25/2022,4910,156,389,1,1
08/01/2022,12/26/2022,4911,110,37,1,1
05/07/2022,12/04/2022,4912,128,778,1,1
09/08/2022,08/10/2022,4913,146,824,1,1
06/04/2022,04/06/2022,4914,209,1325,1,1
06/12/2022,01/28/2022,4915,200,1377,1,1
11/22/2022,04/22/2022,4916,161,1227,1,1
08/30/2022,05/02/2022,4917,192,1890,1,1
06/15/2022,10/21/2022,4918,129,1764,1,1
08/13/2022,12/05/2022,4919,184,1245,1,1
02/10/2022,11/28/2022,4920,138,1623,1,1
03/17/2022,09/30/2022,4921,159,59,1,1
06/24/2022,06/04/2022,4922,148,837,1,1
06/16/2022,05/30/2022,4923,153,1128,1,1
10/18/2022,02/14/2022,4924,153,1689,1,1
01/30/2022,10/29/2022,4925,116,1248,1,1
09/14/2022,04/30/2022,4926,164,1818,1,1
07/23/2022,12/24/2022,4927,130,481,1,1
05/08/2022,05/15/2022,4928,204,304,1,1
08/17/2022,01/24/2022,4929,155,1246,1,1
12/20/2022,01/14/2022,4930,144,1516,1,1
10/23/2022,01/02/2022,4931,204,276,1,1
07/17/2022,08/07/2022,4932,195,500,1,1
11/25/2022,10/02/2022,4933,160,372,1,1
12/02/2022,11/12/2022,4934,180,600,1,1
01/02/2022,11/29/2022,4935,102,746,1,1
06/16/2022,03/16/2022,4936,155,1639,1,1
04/12/2022,05/17/2022,4937,174,61,1,1
04/12/2022,10/08/2022,4938,184,1477,1,1
10/25/2022,02/06/2022,4939,187,603,1,1
01/31/2022,02/25/2022,4940,169,1213,1,1
05/25/2022,12/17/2022,4941,161,1242,1,1
01/28/2022,08/27/2022,4942,170,1059,1,1
01/29/2022,03/16/2022,4943,156,76,1,1
03/20/2022,08/16/2022,4944,116,209,1,1
08/24/2022,04/01/2022,4945,117,1950,1,1
08/29/2022,11/29/2022,4946,192,432,1,1
01/10/2022,11/10/2022,4947,175,1117,1,1
09/28/2022,10/01/2022,4948,184,1867,1,1
04/12/2022,04/20/2022,4949,210,924,1,1
09/14/2022,03/18/2022,4950,164,1101,1,1
09/05/2022,07/25/2022,4951,139,531,1,1
01/05/2022,10/31/2022,4952,203,1945,1,1
07/17/2022,07/19/2022,4953,159,1207,1,1
07/21/2022,11/27/2022,4954,143,592,1,1
02/13/2022,07/20/2022,4955,187,1660,1,1
02/16/2022,06/13/2022,4956,210,565,1,1
02/19/2022,05/28/2022,4957,195,388,1,1
03/12/2022,03/21/2022,4958,132,523,1,1
10/26/2022,09/17/2022,4959,186,940,1,1
07/26/2022,01/25/2022,4960,169,1409,1,1
11/10/2022,02/12/2022,4961,199,1475,1,1
06/09/2022,11/25/2022,4962,165,619,1,1
08/13/2022,03/22/2022,4963,136,1334,1,1
02/08/2022,06/11/2022,4964,107,1805,1,1
01/26/2022,09/30/2022,4965,134,419,1,1
02/04/2022,11/15/2022,4966,162,1572,1,1
03/31/2022,08/19/2022,4967,163,1213,1,1
11/11/2022,05/08/2022,4968,139,1238,1,1
09/07/2022,11/07/2022,4969,160,1020,1,1
01/07/2022,07/22/2022,4970,132,1363,1,1
02/17/2022,01/30/2022,4971,170,1432,1,1
02/14/2022,08/06/2022,4972,102,1678,1,1
06/09/2022,09/25/2022,4973,174,155,1,1
11/26/2022,04/03/2022,4974,106,1918,1,1
03/09/2022,05/21/2022,4975,126,349,1,1
07/08/2022,01/06/2022,4976,183,1175,1,1
07/16/2022,08/28/2022,4977,192,1987,1,1
01/18/2022,06/21/2022,4978,160,240,1,1
08/16/2022,02/02/2022,4979,102,873,1,1
09/10/2022,12/21/2022,4980,102,736,1,1
08/23/2022,09/27/2022,4981,168,1248,1,1
11/10/2022,01/10/2022,4982,129,1587,1,1
11/12/2022,12/23/2022,4983,162,1845,1,1
04/26/2022,02/15/2022,4984,149,1371,1,1
04/10/2022,02/03/2022,4985,210,15,1,1
02/14/2022,02/05/2022,4986,107,452,1,1
08/10/2022,11/29/2022,4987,185,170,1,1
10/12/2022,07/31/2022,4988,194,112,1,1
05/11/2022,03/07/2022,4989,210,565,1,1
01/23/2022,02/15/2022,4990,204,1591,1,1
11/04/2022,06/25/2022,4991,154,414,1,1
12/27/2022,07/24/2022,4992,162,110,1,1
11/10/2022,06/03/2022,4993,105,880,1,1
12/13/2022,01/23/2022,4994,153,548,1,1
10/12/2022,12/25/2022,4995,209,1465,1,1
12/16/2022,12/11/2022,4996,144,463,1,1
03/28/2022,08/20/2022,4997,100,161,1,1
08/20/2022,08/28/2022,4998,158,1596,1,1
10/10/2022,01/07/2022,4999,204,1842,1,1
06/21/2022,12/12/2022,5000,210,1757,1,1
04/06/2022,12/12/2022,5001,132,370,1,1
03/04/2022,04/11/2022,5002,116,34,1,1
02/22/2022,02/03/2022,5003,131,736,1,1
05/20/2022,11/28/2022,5004,152,492,1,1
11/18/2022,01/31/2022,5005,144,422,1,1
03/06/2022,11/27/2022,5006,126,168,1,1
03/12/2022,09/19/2022,5007,182,963,1,1
09/24/2022,03/21/2022,5008,150,500,1,1
04/26/2022,02/02/2022,5009,126,1683,1,1
07/01/2022,05/30/2022,5010,112,1916,1,1
10/18/2022,08/27/2022,5011,176,518,1,1
12/28/2022,07/23/2022,5012,151,469,1,1
08/19/2022,09/29/2022,5013,197,1245,1,1
07/03/2022,12/16/2022,5014,167,319,1,1
09/22/2022,08/28/2022,5015,195,873,1,1
05/13/2022,11/28/2022,5016,127,354,1,1
11/11/2022,03/30/2022,5017,133,1566,1,1
08/31/2022,11/19/2022,5018,206,1694,1,1
07/27/2022,10/07/2022,5019,174,186,1,1
11/17/2022,05/08/2022,5020,190,1107,1,1
12/20/2022,10/12/2022,5021,113,756,1,1
07/11/2022,10/30/2022,5022,181,785,1,1
08/21/2022,04/03/2022,5023,196,1254,1,1
08/24/2022,07/06/2022,5024,193,1204,1,1
09/11/2022,02/24/2022,5025,143,1960,1,1
10/26/2022,06/14/2022,5026,184,88,1,1
09/03/2022,11/18/2022,5027,181,392,1,1
01/12/2022,08/08/2022,5028,178,872,1,1
09/07/2022,01/15/2022,5029,208,1786,1,1
07/18/2022,01/20/2022,5030,122,81,1,1
09/24/2022,06/10/2022,5031,162,700,1,1
06/03/2022,12/30/2022,5032,159,224,1,1
05/16/2022,02/20/2022,5033,150,1353,1,1
10/30/2022,11/06/2022,5034,137,787,1,1
03/12/2022,03/11/2022,5035,112,1182,1,1
08/20/2022,12/23/2022,5036,110,1522,1,1
05/28/2022,12/28/2022,5037,183,691,1,1
08/26/2022,07/26/2022,5038,206,1335,1,1
07/11/2022,01/26/2022,5039,182,1353,1,1
12/21/2022,02/03/2022,5040,181,727,1,1
11/23/2022,11/07/2022,5041,121,1445,1,1
05/18/2022,11/07/2022,5042,102,1873,1,1
07/08/2022,03/21/2022,5043,143,656,1,1
11/18/2022,12/28/2022,5044,161,1916,1,1
01/29/2022,10/09/2022,5045,173,1474,1,1
04/22/2022,07/27/2022,5046,166,342,1,1
05/31/2022,08/28/2022,5047,200,1823,1,1
02/17/2022,06/18/2022,5048,185,811,1,1
08/14/2022,08/23/2022,5049,138,1773,1,1
12/05/2022,06/19/2022,5050,100,882,1,1
06/14/2022,11/25/2022,5051,128,1218,1,1
05/07/2022,06/17/2022,5052,203,529,1,1
01/27/2022,02/01/2022,5053,172,664,1,1
04/16/2022,03/05/2022,5054,112,29,1,1
12/24/2022,02/04/2022,5055,101,567,1,1
11/02/2022,06/12/2022,5056,132,786,1,1
12/22/2022,12/11/2022,5057,165,931,1,1
10/21/2022,03/05/2022,5058,189,594,1,1
10/24/2022,08/20/2022,5059,108,675,1,1
07/11/2022,06/12/2022,5060,135,479,1,1
10/19/2022,11/14/2022,5061,121,1139,1,1
06/06/2022,05/21/2022,5062,158,456,1,1
12/27/2022,08/30/2022,5063,208,1406,1,1
02/16/2022,08/05/2022,5064,133,536,1,1
02/24/2022,02/10/2022,5065,139,1975,1,1
02/11/2022,09/16/2022,5066,136,1931,1,1
11/04/2022,11/14/2022,5067,207,1784,1,1
02/15/2022,08/15/2022,5068,193,366,1,1
03/18/2022,07/23/2022,5069,164,754,1,1
04/21/2022,09/18/2022,5070,170,351,1,1
09/08/2022,09/21/2022,5071,111,1409,1,1
05/14/2022,08/26/2022,5072,134,808,1,1
05/04/2022,08/16/2022,5073,186,1159,1,1
05/18/2022,04/21/2022,5074,133,1709,1,1
02/26/2022,10/30/2022,5075,208,1689,1,1
02/15/2022,05/10/2022,5076,109,259,1,1
04/03/2022,06/03/2022,5077,195,1222,1,1
12/13/2022,06/20/2022,5078,164,1687,1,1
01/30/2022,06/23/2022,5079,125,71,1,1
06/27/2022,05/30/2022,5080,146,344,1,1
12/17/2022,03/14/2022,5081,207,1496,1,1
07/16/2022,08/13/2022,5082,115,856,1,1
07/15/2022,05/30/2022,5083,184,1103,1,1
05/17/2022,07/30/2022,5084,150,1356,1,1
08/02/2022,12/13/2022,5085,153,732,1,1
10/01/2022,08/09/2022,5086,121,685,1,1
07/15/2022,09/02/2022,5087,182,542,1,1
03/01/2022,05/31/2022,5088,179,1274,1,1
01/15/2022,06/20/2022,5089,198,1745,1,1
07/03/2022,05/06/2022,5090,177,162,1,1
03/12/2022,10/07/2022,5091,100,740,1,1
11/11/2022,02/18/2022,5092,123,1985,1,1
04/19/2022,08/05/2022,5093,188,1378,1,1
10/24/2022,05/26/2022,5094,109,723,1,1
04/01/2022,12/31/2022,5095,115,1105,1,1
03/28/2022,01/17/2022,5096,153,479,1,1
08/15/2022,05/03/2022,5097,183,215,1,1
05/31/2022,03/07/2022,5098,128,1762,1,1
01/27/2022,10/16/2022,5099,164,940,1,1
08/01/2022,12/25/2022,5100,202,901,1,1
11/21/2022,01/05/2022,5101,154,1250,1,1
04/13/2022,07/04/2022,5102,106,1277,1,1
03/09/2022,01/24/2022,5103,198,1862,1,1
03/17/2022,07/12/2022,5104,166,150,1,1
09/27/2022,04/14/2022,5105,203,1702,1,1
02/05/2022,05/31/2022,5106,171,1701,1,1
01/12/2022,11/02/2022,5107,153,303,1,1
07/21/2022,08/31/2022,5108,159,856,1,1
04/24/2022,04/30/2022,5109,153,1247,1,1
11/19/2022,08/12/2022,5110,198,656,1,1
07/28/2022,08/23/2022,5111,137,449,1,1
09/29/2022,02/14/2022,5112,201,709,1,1
10/31/2022,12/09/2022,5113,100,761,1,1
04/17/2022,03/30/2022,5114,139,1637,1,1
12/09/2022,06/25/2022,5115,113,1010,1,1
07/22/2022,10/20/2022,5116,186,972,1,1
02/09/2022,04/19/2022,5117,185,1229,1,1
02/28/2022,04/23/2022,5118,139,576,1,1
11/30/2022,04/14/2022,5119,150,1605,1,1
01/22/2022,05/04/2022,5120,126,470,1,1
03/04/2022,10/06/2022,5121,132,240,1,1
11/28/2022,12/01/2022,5122,168,286,1,1
07/19/2022,03/06/2022,5123,195,416,1,1
12/11/2022,10/22/2022,5124,133,1329,1,1
02/02/2022,10/22/2022,5125,117,1221,1,1
11/10/2022,08/14/2022,5126,183,1179,1,1
08/18/2022,09/13/2022,5127,167,335,1,1
04/24/2022,07/17/2022,5128,187,1844,1,1
04/16/2022,12/11/2022,5129,182,1098,1,1
06/17/2022,08/18/2022,5130,165,1521,1,1
12/26/2022,07/09/2022,5131,184,1558,1,1
08/25/2022,01/01/2022,5132,177,265,1,1
08/04/2022,08/01/2022,5133,202,915,1,1
12/06/2022,10/01/2022,5134,196,1250,1,1
12/27/2022,01/16/2022,5135,121,657,1,1
08/02/2022,01/22/2022,5136,210,859,1,1
03/27/2022,04/17/2022,5137,162,1128,1,1
08/06/2022,07/29/2022,5138,108,180,1,1
05/19/2022,10/12/2022,5139,137,1198,1,1
09/23/2022,12/14/2022,5140,179,948,1,1
08/26/2022,08/05/2022,5141,197,438,1,1
10/18/2022,01/19/2022,5142,142,1006,1,1
06/30/2022,11/03/2022,5143,103,1961,1,1
11/23/2022,01/22/2022,5144,185,330,1,1
11/27/2022,09/03/2022,5145,179,346,1,1
05/16/2022,10/04/2022,5146,105,1549,1,1
11/30/2022,04/18/2022,5147,154,1671,1,1
08/28/2022,06/14/2022,5148,119,1401,1,1
08/25/2022,12/12/2022,5149,137,1972,1,1
04/18/2022,12/29/2022,5150,174,948,1,1
04/01/2022,05/09/2022,5151,171,431,1,1
02/20/2022,09/23/2022,5152,107,1137,1,1
09/25/2022,02/15/2022,5153,100,160,1,1
12/06/2022,08/04/2022,5154,145,182,1,1
12/20/2022,12/07/2022,5155,103,343,1,1
01/23/2022,12/09/2022,5156,204,1325,1,1
07/07/2022,02/17/2022,5157,175,235,1,1
01/31/2022,11/11/2022,5158,192,1017,1,1
08/02/2022,07/05/2022,5159,158,1829,1,1
04/13/2022,04/16/2022,5160,210,1077,1,1
02/24/2022,06/17/2022,5161,112,579,1,1
12/19/2022,11/04/2022,5162,193,960,1,1
03/20/2022,10/15/2022,5163,181,1557,1,1
08/24/2022,02/09/2022,5164,141,1845,1,1
09/12/2022,12/05/2022,5165,186,1101,1,1
06/10/2022,04/06/2022,5166,194,100,1,1
08/06/2022,08/27/2022,5167,139,1237,1,1
01/04/2022,08/04/2022,5168,192,561,1,1
08/27/2022,05/20/2022,5169,165,369,1,1
02/02/2022,09/06/2022,5170,208,203,1,1
12/06/2022,12/23/2022,5171,106,153,1,1
08/25/2022,07/03/2022,5172,163,997,1,1
08/12/2022,10/13/2022,5173,157,889,1,1
10/30/2022,03/23/2022,5174,121,296,1,1
12/14/2022,04/17/2022,5175,193,122,1,1
08/08/2022,09/14/2022,5176,165,646,1,1
06/01/2022,03/23/2022,5177,110,100,1,1
04/14/2022,07/18/2022,5178,210,1933,1,1
10/05/2022,04/14/2022,5179,118,1917,1,1
11/24/2022,12/04/2022,5180,155,329,1,1
10/18/2022,03/11/2022,5181,194,924,1,1
07/20/2022,08/04/2022,5182,119,1565,1,1
10/29/2022,09/08/2022,5183,164,693,1,1
04/16/2022,07/14/2022,5184,138,1183,1,1
11/18/2022,04/06/2022,5185,108,454,1,1
03/29/2022,11/06/2022,5186,145,1761,1,1
05/16/2022,08/16/2022,5187,186,664,1,1
01/18/2022,01/29/2022,5188,126,1098,1,1
03/15/2022,01/01/2022,5189,155,1677,1,1
06/13/2022,02/28/2022,5190,119,794,1,1
10/09/2022,04/25/2022,5191,180,638,1,1
08/14/2022,12/25/2022,5192,143,1154,1,1
03/23/2022,12/31/2022,5193,137,466,1,1
03/17/2022,04/23/2022,5194,112,1628,1,1
12/14/2022,12/16/2022,5195,116,742,1,1
11/13/2022,07/11/2022,5196,122,1031,1,1
11/08/2022,10/12/2022,5197,168,472,1,1
07/18/2022,02/12/2022,5198,153,1993,1,1
12/11/2022,02/24/2022,5199,147,1366,1,1
06/16/2022,06/12/2022,5200,159,385,1,1
02/25/2022,10/30/2022,5201,191,1997,1,1
02/21/2022,04/01/2022,5202,171,1157,1,1
06/23/2022,01/02/2022,5203,139,687,1,1
04/10/2022,10/17/2022,5204,134,562,1,1
01/15/2022,03/20/2022,5205,176,138,1,1
10/01/2022,03/19/2022,5206,163,1276,1,1
11/08/2022,07/06/2022,5207,136,124,1,1
07/02/2022,03/03/2022,5208,155,46,1,1
12/07/2022,02/24/2022,5209,179,133,1,1
09/23/2022,04/10/2022,5210,143,774,1,1
01/29/2022,04/12/2022,5211,156,787,1,1
06/10/2022,04/27/2022,5212,107,983,1,1
08/28/2022,10/31/2022,5213,208,250,1,1
08/12/2022,02/04/2022,5214,189,329,1,1
12/04/2022,03/06/2022,5215,157,1626,1,1
10/26/2022,10/25/2022,5216,132,181,1,1
06/10/2022,04/07/2022,5217,115,288,1,1
03/31/2022,03/06/2022,5218,179,739,1,1
06/20/2022,11/07/2022,5219,145,1406,1,1
02/25/2022,05/14/2022,5220,167,1234,1,1
03/23/2022,07/30/2022,5221,151,940,1,1
09/23/2022,12/04/2022,5222,137,1686,1,1
06/14/2022,10/02/2022,5223,150,1391,1,1
08/17/2022,11/23/2022,5224,116,1948,1,1
01/02/2022,08/14/2022,5225,132,1508,1,1
01/23/2022,02/06/2022,5226,181,269,1,1
06/19/2022,11/14/2022,5227,100,1028,1,1
11/12/2022,02/25/2022,5228,144,518,1,1
06/09/2022,03/29/2022,5229,114,1282,1,1
10/24/2022,09/27/2022,5230,183,1590,1,1
06/02/2022,12/19/2022,5231,111,1118,1,1
08/29/2022,08/07/2022,5232,170,1780,1,1
07/22/2022,02/28/2022,5233,157,1271,1,1
08/02/2022,09/25/2022,5234,110,1967,1,1
09/07/2022,07/19/2022,5235,185,1439,1,1
06/25/2022,05/31/2022,5236,107,1200,1,1
09/16/2022,01/26/2022,5237,118,445,1,1
08/12/2022,04/30/2022,5238,114,770,1,1
12/19/2022,03/10/2022,5239,107,811,1,1
05/01/2022,01/01/2022,5240,198,1251,1,1
12/28/2022,12/09/2022,5241,103,1001,1,1
06/03/2022,03/07/2022,5242,105,283,1,1
09/10/2022,07/18/2022,5243,119,132,1,1
12/24/2022,10/28/2022,5244,131,1467,1,1
05/08/2022,10/01/2022,5245,192,1596,1,1
10/30/2022,01/25/2022,5246,100,1386,1,1
08/01/2022,09/20/2022,5247,147,352,1,1
01/01/2022,03/04/2022,5248,122,1031,1,1
09/30/2022,10/31/2022,5249,211,975,1,1
07/12/2022,09/25/2022,5250,190,1012,1,1
01/29/2022,07/23/2022,5251,177,92,1,1
02/22/2022,09/07/2022,5252,160,424,1,1
05/21/2022,01/26/2022,5253,149,579,1,1
06/14/2022,09/16/2022,5254,185,640,1,1
06/17/2022,11/14/2022,5255,129,1491,1,1
11/26/2022,06/24/2022,5256,174,755,1,1
08/25/2022,09/11/2022,5257,191,390,1,1
05/09/2022,11/05/2022,5258,122,1250,1,1
09/26/2022,08/09/2022,5259,170,301,1,1
06/28/2022,02/26/2022,5260,179,1691,1,1
05/06/2022,04/14/2022,5261,150,1232,1,1
04/25/2022,12/25/2022,5262,206,956,1,1
09/16/2022,04/05/2022,5263,159,1713,1,1
02/25/2022,09/28/2022,5264,103,623,1,1
01/15/2022,02/24/2022,5265,202,135,1,1
12/10/2022,05/03/2022,5266,140,1076,1,1
09/14/2022,07/17/2022,5267,118,82,1,1
02/15/2022,04/09/2022,5268,186,1923,1,1
06/16/2022,02/05/2022,5269,126,1,1,1
02/24/2022,05/13/2022,5270,149,1925,1,1
04/25/2022,11/14/2022,5271,184,1887,1,1
03/31/2022,12/12/2022,5272,149,160,1,1
05/10/2022,04/15/2022,5273,129,770,1,1
12/19/2022,01/17/2022,5274,138,1388,1,1
04/06/2022,11/28/2022,5275,210,1448,1,1
01/19/2022,10/18/2022,5276,204,225,1,1
04/04/2022,06/05/2022,5277,191,1782,1,1
08/18/2022,12/29/2022,5278,147,304,1,1
04/03/2022,03/13/2022,5279,102,1889,1,1
04/22/2022,07/05/2022,5280,190,1385,1,1
02/16/2022,11/04/2022,5281,110,1856,1,1
11/03/2022,12/20/2022,5282,114,1678,1,1
05/17/2022,04/10/2022,5283,174,1900,1,1
01/09/2022,11/20/2022,5284,145,1237,1,1
06/06/2022,06/30/2022,5285,142,1316,1,1
11/18/2022,12/14/2022,5286,131,1306,1,1
12/06/2022,02/01/2022,5287,133,122,1,1
11/08/2022,06/30/2022,5288,166,1805,1,1
01/21/2022,03/25/2022,5289,143,1989,1,1
05/01/2022,06/03/2022,5290,197,459,1,1
12/07/2022,10/19/2022,5291,202,886,1,1
01/31/2022,12/25/2022,5292,103,1458,1,1
12/28/2022,12/12/2022,5293,175,1041,1,1
03/25/2022,11/26/2022,5294,115,1619,1,1
03/26/2022,05/12/2022,5295,118,1304,1,1
03/12/2022,03/07/2022,5296,188,304,1,1
09/18/2022,11/28/2022,5297,148,410,1,1
02/24/2022,02/22/2022,5298,172,508,1,1
04/07/2022,11/20/2022,5299,163,909,1,1
11/03/2022,09/24/2022,5300,103,1490,1,1
11/17/2022,12/29/2022,5301,137,275,1,1
01/15/2022,05/07/2022,5302,126,1154,1,1
06/30/2022,01/06/2022,5303,199,195,1,1
08/21/2022,01/27/2022,5304,194,886,1,1
08/29/2022,11/29/2022,5305,106,1756,1,1
10/16/2022,08/27/2022,5306,178,88,1,1
11/23/2022,01/27/2022,5307,206,665,1,1
03/10/2022,09/14/2022,5308,121,548,1,1
12/29/2022,10/23/2022,5309,121,483,1,1
09/07/2022,03/07/2022,5310,183,88,1,1
